3793;The Sims 2: Apartment Life;2008;Maxis;
3794;The Sims 2: Bon Voyage;2007;Maxis;
3795;The Sims 2: FreeTime;2008;Maxis;
3796;The Sims 2: Nightlife;2005;Maxis;
3797;The Sims 2: Open for Business;2006;Maxis;
3798;The Sims 2: Pets;2006;Maxis;
3799;The Sims 2: Seasons;2007;Maxis;
3800;The Sims 2: University;2005;Maxis;
3801;The Sims 3;2009;Electronic Arts;
3802;The Sims Castaway Stories;2008;EA Games;
3803;The Sims Life Stories;2007;EA Games;
3804;The Sims Online;2002;Maxis;
3805;The Sims Pet Stories;2007;EA Games;
3806;The Sims: Hot Date;2001;Maxis;
3807;The Sims: Livin' Large;2000;Maxis;
3808;The Space Bar;1997;Boffo Games;
3809;The Specialists;2002;The Specialists mod team;
3810;The Spiderwick Chronicles;2008;Stormfront Studios;
3811;The Stomping Land;2014;SuperCrit;
3812;The Suffering;2004;Surreal Software;
3813;The Suffering: Ties That Bind;2005;Surreal Software;
3814;The Thing;2002;Computer Artworks;
3815;The Three Musketeers;2005;Legendo Entertainment;
3816;The Time Warp of Dr. Brain;1996;Sierra Entertainment;
3817;The Truth About 9th Company;2008;Extreme Developers, Kranx Productions;
3818;The Typing of the Dead;1999;WOW Entertainment, Smilebit;
3819;The Typing of the Dead 2;2007;Smilebit;
3820;The Void;2008;Ice-Pick Lodge;
3821;The Weakest Link;2001;Traveller's Tales;
3822;The Wheel of Time;1999;Legend Entertainment;
3823;The Whispered World;2009;Daedalic Entertainment;
3824;The Witcher;2007;CD Projekt Red;
3825;The Witcher 3: Wild Hunt;2015;CD Projekt Red;
3826;The World of Cars Online;2009;Walt Disney Internet Group;
3827;The World of Gatheryn;2009;MindFuse Games;
3828;The X-Files Game;1998;HyperBole Studios;
3829;Theatre of War;2007;1C Company;
3830;theHunter;2009;Avalanche Studios;
3831;Theme Hospital;1997;Bullfrog Productions;
3832;Theme Park Inc;2001;Bullfrog Productions, Climax Group;
3833;Theme Park World;1999;Bullfrog Productions;
3834;They;2009;Metropolis Software;
3835;They Hunger;1999;Black Widow Games;
3836;Thief II: The Metal Age;2000;Looking Glass Studios;
3837;Thief: Deadly Shadows;2004;Ion Storm;
3838;Thief: The Dark Project;1998;Looking Glass Studios;
3839;Things on Wheels;2009;Load Inc.;
3840;ThinkTanks;2003;BraveTree Productions;
3841;This Is Where I Want To Die;2013;Marcel Weyers;
3842;Thorgal: Curse of Atlantis;2002;Cryo Interactive Entertainment;
3843;Three Cards to Midnight;2009;Big Finish Games;
3844;Three Kingdoms: Fate of the Dragon;2001;Overmax Studios;
3845;Three Lions;1998;Z-Axis;
3846;Three Sisters' Story;1996;Sakura Soft;
3847;Thrillville: Off the Rails;2007;Frontier Developments;
3848;Throne of Darkness;2001;Click Entertainment;
3849;Through the Woods;2016;Antagonist;
3850;Thunder Truck Rally;1997;Reflections;
3851;Tiberian Sun Reborn;2013;Bluehell Productions;
3852;Tibia;1997;CipSoft;
3853;Tick! Tack!;2005;Navel;
3854;Tiger Woods PGA Tour 06;2005;EA Sports;
3855;Tiger Woods PGA Tour 07;2006;EA Sports;
3856;Tiger Woods PGA Tour 08;2007;EA Tiburon;
3857;Tiger Woods PGA Tour 2005;2004;EA Sports;
3858;Time Commando;1996;Adeline Software International;
3859;Timelapse;1996;GTE Interactive Media;
3860;Timeline;2000;Timeline Computer Entertainment;
3861;TimeShift;2007;Saber Interactive;
3862;Timon & Pumbaa's Jungle Games;1995;7th Level;
3863;Tintin in Tibet;1996;Infogrames;
3864;Tintin: Destination Adventure;2001;Destination Software;
3865;Tiny Brains;2013;Spearhead Games;
3866;Tiny Toon Adventures: Buster and the Beanstalk;1996;Terraglyph Interactive;
3867;TiQal;2008;Slapdash Games;
3868;Titan Quest;2006;Iron Lore Entertainment;
3869;Titan Quest: Immortal Throne;2007;Iron Lore Entertainment;
3870;Titanic: Adventure Out of Time;1996;Cyberflix;
3871;TMNT;2007;Ubisoft Montreal;
3872;TOCA Race Driver 3;2006;Codemasters;
3873;TOCA Touring Car series;1997;Codemasters;
3874;ToeJam & Earl: Back in the Groove;2019;HumaNature Studios;
3875;Togainu no Chi;2005;Nitro+chiral;
3876;Tokimeki Check-in!;1999;Crowd;
3877;Tokimeki Memorial;1997;Konami;
3878;Tokimeki Memorial Online;2006;Konami;
3879;Tom Clancy's EndWar;2008;Ubisoft Shanghai;
3880;Tom Clancy's Ghost Recon;2001;Red Storm Entertainment;
3881;Tom Clancy's Ghost Recon Advanced Warfighter;2006;Ubisoft Paris;
3882;Tom Clancy's Ghost Recon Advanced Warfighter 2;2007;Red Storm Entertainment;
3883;Tom Clancy's Ghost Recon: Island Thunder;2003;Red Storm Entertainment;
3884;Tom Clancy's H.A.W.X;2009;Ubisoft Bucharest;
3885;Tom Clancy's Politika;1997;Red Storm Entertainment;
3886;Tom Clancy's Rainbow Six;1998;Red Storm Entertainment;
3887;Tom Clancy's Rainbow Six 3: Raven Shield;2003;Ubisoft Montreal, Red Storm Entertainment;
3888;Tom Clancy's Rainbow Six: Lockdown;2005;Red Storm Entertainment;
3889;Tom Clancy's Rainbow Six: Rogue Spear;1999;Red Storm Entertainment;
3890;Tom Clancy's Rainbow Six: Take-Down – Missions in Korea;2001;Ubisoft;
3891;Tom Clancy's Rainbow Six: Vegas;2006;Ubisoft Montreal;
3892;Tom Clancy's Rainbow Six: Vegas 2;2008;Ubisoft Montreal;
3893;Tom Clancy's ruthless.com;1998;Red Storm Entertainment;
3894;Tom Clancy's Splinter Cell;2002;Ubisoft Montreal;
3895;Tom Clancy's Splinter Cell: Chaos Theory;2005;Ubisoft Montreal, Ubisoft Annecy;
3896;Tom Clancy's Splinter Cell: Conviction;2010;Ubisoft Montreal;
3897;Tom Clancy's Splinter Cell: Double Agent;2006;Ubisoft Shanghai, Ubisoft Montreal, Ubisoft Annecy, Ubisoft Milan;
3898;Tom Clancy's Splinter Cell: Pandora Tomorrow;2004;Ubisoft Shanghai, Ubisoft Annecy, Babaroga;
3899;Tom Clancy's SSN;1996;Clancy Interactive Entertainment;
3900;Tomb Raider;2013;Crystal Dynamics;
3901;Tomb Raider Chronicles;2000;Core Design;
3902;Tomb Raider Gold;1998;Core Design;
3903;Tomb Raider II;1997;Core Design;
3904;Tomb Raider III;1998;Core Design;
3905;Tomb Raider: Anniversary;2007;Crystal Dynamics;
3906;Tomb Raider: Legend;2006;Crystal Dynamics, Nixxes, Buzz Monkey Software, Human Soft, Fathammer;
3907;Tomb Raider: The Angel of Darkness;2003;Core Design;
3908;Tomb Raider: The Last Revelation;1999;Core Design;
3909;Tomb Raider: Underworld;2008;Crystal Dynamics;
3910;Tonic Trouble;1999;Ubisoft Montreal;
3911;Tony Hawk's American Wasteland;2005;Neversoft;
3912;Tony Hawk's Pro Skater 2;2000;Neversoft;
3913;Tony Hawk's Pro Skater 3;2001;Neversoft;
3914;Tony Hawk's Pro Skater 4;2002;Neversoft, Vicarious Visions, Babaroga;
3915;Tony Hawk's Underground 2;2004;Neversoft, Shaba Games;
3916;Tony La Russa Baseball 4;1997;Stormfront Studios;
3917;Toonstruck;1996;Burst Studios;
3918;Toontown Online;2003;Walt Disney Internet Group;
3919;Top Gun;2010;Doublesix;
3920;Top Gun: Combat Zones;2003;Digital Integration;
3921;Top Gun: Fire At Will;1996;Spectrum Holobyte;
3922;Top Gun: Hornet's Nest;1998;Zipper Interactive;
3923;Top Spin;2003;PAM Development;
3924;Top Spin 2;2006;Indie Built;
3925;Top Trumps Adventures: Dogs and Dinosaurs;2007;SoGoplay, Ironstone Partners;
3926;Top Trumps Adventures: Horror and Predators;2007;SoGoplay, Ironstone Partners;
3927;Top Trumps: Doctor Who;2008;Ironstone Partners;
3928;Torchlight;2009;Runic Games;
3929;Torin's Passage;1995;Sierra On-Line;
3930;Total Annihilation;1997;Cavedog Entertainment;
3931;Total Annihilation: Battle Tactics;1998;Cavedog Entertainment;
3932;Total Annihilation: Kingdoms;1999;Cavedog Entertainment;
3933;Total Annihilation: The Core Contingency;1998;Cavedog Entertainment;
3934;Total Club Manager 2003;2002;Electronic Arts;
3935;Total Club Manager 2004;2003;Electronic Arts;
3936;Total Club Manager 2005;2004;EA Canada;
3937;Total Control Football;1996;BlueSky Software;
3938;Total Immersion Racing;2002;Razorworks;
3939;Total Overdose;2005;Deadline Games;
3940;Totally Spies! Totally Party;2009;OUAT Entertainment;
3941;Totally Techie World of Young Dilbert, The;1997;KnowWonder;
3942;Totems;2008;10tacle Studios Belgium;
3943;Touhou His?tensoku;2009;Twilight Frontier, Team Shanghai Alice;
3944;Tower of Guns;2014;Terrible Posture Games;
3945;Toxic Bunny;1996;Celestial Games;
3946;Toy Golf;2005;Ninai Games;
3947;Toy Story;1996;Traveller's Tales;
3948;Toy Story 2: Buzz Lightyear to the Rescue;1999;Traveller's Tales;
3949;Toy Story 3: The Video Game;2010;Avalanche Software;
3950;TrackMania;2003;Nadeo;
3951;TrackMania Sunrise;2005;Nadeo;
3952;Trade Empires;2001;Frog City Software;
3953;TradeWars 2002;1999;Epic Interactive Strategy, Martech Software;
3954;Traffic Giant;2001;JoWooD Productions;
3955;Trailer Park Tycoon;2002;Jaleco Entertainment;
3956;tranquility;2001;William A. Romanowski;
3957;Transformers: Revenge of the Fallen;2009;Beenox Studios;
3958;Transformers: The Game;2007;Traveller's Tales;
3959;Transformice;2010;Atelier 801;
3960;Trash;2005;Inhuman Games;
3961;Tread Marks;2000;Longbow Digital Arts;
3962;Treasure Cove!;1997;The Learning Company;
3963;Treasure in the Royal Tower;2001;Her Interactive;
3964;Treasure Planet: Battle at Procyon;2002;Barking Dog Studios;
3965;Treasure Quest;1996;Sirius Entertainment;
3966;Tremulous;2006;Dark Legion Development;
3967;Tres Lunas;2002;Mike Oldfield;
3968;Trespasser;1998;DreamWorks Interactive;
3969;Trial by Magic;1995;Silver Lightning Software;
3970;Trials 2: Second Edition;2008;RedLynx;
3971;Trials Rising;2019;RedLynx, Ubisoft Kyiv;
3972;Tribes 2;2001;Dynamix;
3973;Tribes: Ascend;2012;Hi-Rez Studios;
3974;Tribes: Vengeance;2004;Irrational Games;
3975;TrickStyle;1999;Criterion Games;
3976;Trine;2009;Frozenbyte;
3977;Triplane Turmoil II;2006;Draconus Entertainment;
3978;Triple Play 2000;1999;Treyarch;
3979;Triple Play 97;1996;Electronic Arts Canada;
3980;Triple Play 99;1998;EA Sports;
3981;Trivial Pursuit: Unhinged;2004;Artech Studios;
3982;Tron 2.0;2003;Monolith Productions;
3983;Tropico;2001;PopTop Software;
3984;Tropico 2: Pirate Cove;2003;Frog City Software;
3985;Tropico 3;2009;Haemimont Games;
3986;Tropico: Paradise Island;2002;BreakAway Games;
3987;Trudy's Time and Place House;1995;Theatrix Interactive;
3988;True Crime: New York City;2005;Luxoflux;
3989;True Crime: Streets of LA;2003;Luxoflux;
3990;True Love;1995;Software House Parsley;
3991;True Remembrance;2006;Shiba Satomi;
3992;TubeTwist;2006;21-6 Productions;
3993;Tumblebugs;2005;Wildfire Studios;
3994;Tuneland;1994;7th Level;
3995;Turf Battles;2009;IMAZIC;
3996;Turning Point: Fall of Liberty;2008;Spark Unlimited;
3997;Turok;2008;Propaganda Games;
3998;Turok 2: Seeds of Evil;1998;Iguana Entertainment;
3999;Turok: Dinosaur Hunter;1997;Iguana Entertainment;
4000;Turok: Evolution;2003;Super Happy Fun Fun;
4001;Tux Racer;2000;Jasmin Patry;
4002;Twelve Sky;2007;Alt1;
4003;Twinsen's Odyssey;1997;Adeline Software International;
4004;Twisted Metal;1996;Sony Interactive Studios America, SingleTrac;
4005;Twisted Metal 2;1996;Sony Interactive Studios America, SingleTrac;
4006;Two Thrones;2004;Paradox Entertainment;
4007;Tycoon City: New York;2006;Deep Red Games;
4008;Typer Shark!;2003;PopCap Games;
4009;U.F.O.s;1997;Artech Digital Entertainment;
4010;ÜberSoldier;2006;Burut;
4011;UEFA Champions League 2006-2007;2007;EA Canada;
4012;UEFA Euro 2000;2000;EA Canada;
4013;UEFA Euro 2004;2004;EA Canada;
4014;UEFA Euro 2008;2008;EA Canada, HB Studios;
4015;UEFA Euro 2012;2012;EA Canada;
4016;UFO: Afterlight;2007;Altar Games;
4017;UFO: Aftermath;2003;ALTAR Interactive;
4018;UFO: Aftershock;2005;Altar Interactive;
4019;UFO: Enemy Unknown;2007;Mythos Games;
4020;UFO: Extraterrestrials;2007;Chaos Concept;
4021;Ultima IX: Ascension;1999;Origin Systems;
4022;Ultima Online;1997;Origin Systems, Electronic Arts;
4023;Ultima Online: Age of Shadows;2003;Origin Systems;
4024;Ultima Online: Mondain's Legacy;2005;Electronic Arts;
4025;Ultima Online: Samurai Empire;2004;Electronic Arts;
4026;Ultima Online: The Second Age;1998;Origin Systems;
4027;Ultima V: Lazarus;2005;Team Lazarus;
4028;Ultimate Duck Hunting;2006;Mid Carolina Media;
4029;Ultimate Spider-Man;2005;Treyarch, Beenox, Vicarious Visions;
4030;Uncharted Waters Online;2004;KOEI, Delfin;
4031;Uncle Henry's Playhouse;1996;Trilobyte;
4032;Undefined Fantastic Object;2009;Team Shanghai Alice;
4033;Under Ash;2001;Dar al-Fikr;
4034;Under Siege;2005;Afkar Media;
4035;Underlight;1998;Lyra Studios;
4036;Undertale;2015;Toby Fox;
4037;Universal Combat;2004;Derek Smart;
4038;Universe at War: Earth Assault;2007;Petroglyph Games;
4039;Unreal;1998;Epic Games, Digital Extremes;
4040;Unreal II: The Awakening;2003;Legend Entertainment;
4041;Unreal Tournament;1999;Epic Games, Digital Extremes;
4042;Unreal Tournament 2003;2002;Epic Games;
4043;Unreal Tournament 2004;2004;Epic Games;
4044;Unreal Tournament 3;2007;Epic Games;
4045;Up;2009;Heavy Iron Studios;
4046;Uplink;2001;Introversion Software;
4047;Urban Chaos;1999;Mucky Foot Productions;
4048;Urban Jungle;2005;Urban Development;
4049;Urban Legend in Limbo;2015;Twilight Frontier, Team Shanghai Alice;
4050;Urban Terror;2000;Silicon Ice Development/Frozen Sand, LLC;
4051;Uru: Ages Beyond Myst;2003;Cyan Worlds;
4052;Utsurigi Nanakoi Tenkiame;2007;Caramel Box;
4053;Valkyria Chronicles 4;2018;Sega;
4054;Valorant;2020;Riot Games;
4055;Vampire: The Masquerade – Bloodlines;2004;Troika Games;
4056;Vampire: The Masquerade – Redemption;2000;Nihilistic Software;
4057;Vampire: The Masquerade – Swansong;1999;Reldni Productions;
4058;Vangers;1998;K-D Lab;
4059;Vanguard Princess;2009;Sugeno;
4060;Vanguard: Saga of Heroes;2007;Sony Online Entertainment;
4061;Vantage Master;1997;Nihon Falcom;
4062;Vasara HD Collection;2019;Visco Corporation;
4063;VDrift;2005;Joe Venzon, Chris Guirl, Dick Maurer, Matthew Nicholson;
4064;Vega Strike;2008;The Vega Strike Team;
4065;Vegas Tycoon;2004;Deep Red Games;
4066;Velvet Assassin;2009;Replay Studios;
4067;Vendetta Online;2004;Guild Software;
4068;Venetica;2009;Deck13 Interactive;
4069;Venice;2007;Retro64, PopCap Games;
4070;Venture Arctic;2007;Pocketwatch Games;
4071;Versailles 1685;1997;Cryo Interactive;
4072;Versailles II: Testament of the King;2001;Cryo Interactive Entertainment;
4073;Victoria II;2010;Paradox Interactive;
4074;Victoria: An Empire Under the Sun;2003;Paradox Interactive;
4075;Victoria: Revolutions;2006;Paradox Interactive;
4076;Vietcong;2003;Pterodon;
4077;Vietcong 2;2005;Pterodon, Illusion Softworks;
4078;Vietcong: Fist Alpha;2004;Pterodon, Illusion Softworks;
4079;Vigil: Blood Bitterness;2006;Freegamer;
4080;Vigilance;1998;Tsunami;
4081;Vikings;1998;Index+;
4082;Vinnie's Tomb;1999;Reldni Productions;
4083;Viper Racing;1998;Monster Games;
4084;Virgin Roster;2002;ZyX;
4085;Virtua Cop;1994;Sega-AM2;
4086;Virtua Cop 2;1995;Sega-AM2;
4087;Virtua Fighter;1993;Sega-AM2, Sega-AM1;
4088;Virtua Fighter 2;1994;Sega-AM2;
4089;Virtua Tennis;1999;Sega-AM3;
4090;Virtua Tennis 2009;2009;Sumo Digital;
4091;Virtua Tennis 3;2006;Sumo Digital;
4092;Virtual Deep Sea Fishing;1998;Taff System;
4093;Virtual On: Cyber Troopers;1995;Sega-AM3;
4094;Virtual Pool;1995;Celeris;
4095;Virtual Pool 2;1997;Celeris;
4096;Virtual Pool 3;2001;Celeris, Digital Mayhem;
4097;Virtual Pool Hall;2000;Celeris;
4098;Virtual Safari;1996;Anglia Multimedia;
4099;Virtual Villagers;2006;Last Day of Work;
4100;Vivisector: Beast Within;2006;Action Forms;
4101;Vocabulon;1998;Megableu, Index+;
4102;Volleyball Manager;2008;VM Team;
4103;Volta-X;2020;GungHo Online Entertainment;
4104;Voyage Century Online;2006;Snail Game;
4105;Voyage: Inspired by Jules Verne;2005;Kheops Studio;
4106;V-Rally;1997;Eden Studios;
4107;V-Rally 2;1999;Eden Studios;
4108;V-Rally 3;2002;Eden Studios;
4109;Wallace & Gromit in Project Zoo;2003;Frontier Developments;
4110;Wallace & Gromit's Grand Adventures;2009;Telltale Games;
4111;WALL-E;2008;Heavy Iron Studios;
4112;Walt Disney World Quest: Magical Racing Tour;2000;Crystal Dynamics;
4113;Wanted: Weapons of Fate;2009;GRIN;
4114;War and Peace: 1796–1815;2002;Microids;
4115;War Front: Turning Point;2007;Digital Reality;
4116;War Gods;1996;Midway Games;
4117;War Machines;2018;Wildlife;
4118;War Wind;1996;DreamForge Intertainment;
4119;War Wind II: Human Onslaught;1997;DreamForge Intertainment;
4120;War World;2005;Third Wave Games;
4121;War Wound;2007;Apothecary Studios;
4122;Warcraft II: Beyond the Dark Portal;1996;Cyberlore Studios;
4123;Warcraft II: Tides of Darkness;1995;Blizzard Entertainment;
4124;Warcraft III: Reign of Chaos;2002;Blizzard Entertainment;
4125;Warcraft III: The Frozen Throne;2003;Blizzard Entertainment;
4126;Warfare;2009;Dorset Multimedia;
4127;WarGames: Defcon 1;1998;Interactive Studios;
4128;Warhammer 40,000: Chaos Gate;1998;Random Games Inc.;
4129;Warhammer 40,000: Dawn of War;2004;Relic Entertainment;
4130;Warhammer 40,000: Dawn of War – Dark Crusade;2006;Relic Entertainment;
4131;Warhammer 40,000: Dawn of War – Soulstorm;2008;Iron Lore Entertainment;
4132;Warhammer 40,000: Dawn of War – Winter Assault;2005;Relic Entertainment;
4133;Warhammer 40,000: Dawn of War II;2009;Relic Entertainment;
4134;Warhammer 40,000: Dawn of War II – Chaos Rising;2010;Relic Entertainment;
4135;Warhammer 40,000: Fire Warrior;2003;Kuju Entertainment;
4136;Warhammer 40,000: Rites of War;1999;DreamForge;
4137;Warhammer Online: Age of Reckoning;2008;Mythic Entertainment;
4138;Warhammer: Dark Omen;1998;Mindscape;
4139;Warhammer: Mark of Chaos;2006;Black Hole Entertainment;
4140;Warlords Battlecry II;2002;Strategic Studies Group;
4141;Warlords Battlecry III;2004;Infinite Interactive;
4142;Warlords IV: Heroes of Etheria;2003;Infinite Interactive;
4143;Warm Up!;2000;Lankhor;
4144;Warpath;2006;Digital Extremes;
4145;Warrior Kings;2002;Black Cactus, Zonic;
4146;Warrior Kings: Battles;2003;Black Cactus;
4147;Warriors of Might and Magic;2000;3DO;
4148;Warriors Orochi;2007;Koei;
4149;Warsow;2009;Warsow team;
4150;Warzone 2100;1999;Pumpkin Studios;
4151;Wasteland Angel;2011;Octane Games;
4152;Watch Dogs;2014;Ubisoft Montreal;
4153;Watchmen: The End Is Nigh;2009;Deadline Games;
4154;Waterworld;1997;Intelligent Games;
4155;Wayward Souls;2019;Rocketcat Games;
4156;We Are Chicago;2017;Culture Shock Games;
4157;We Happy Few;2018;Compulsion Games;
4158;Wedding Dash;2007;PlayFirst;
4159;Weird Worlds: Return to Infinite Space;2005;Digital Eel;
4160;Well of Souls;1998;Dan Samuel;
4161;Wetrix;1998;Zed Two;
4162;What's New, Beelzebub?;2008;Telltale Games;
4163;Wheelman;2009;Midway Studios Newcastle;
4164;Where's Waldo?: Exploring Geography;1996;WarnerActive;
4165;White Album;1998;Leaf;
4166;White Album 2: Introductory Chapter;2010;Leaf;
4167;White Gold: War in Paradise;2009;Deep Shadows;
4168;Who Wants to Beat Up a Millionaire?;2000;Hypnotix;
4169;Wiggins in Storyland;1994;Virgin Sound and Vision;
4170;Wik and the Fable of Souls;2004;Reflexive Entertainment;
4171;Wild Metal Country;1999;DMA Design;
4172;Wildlife Park 2;2006;Deep Silver;
4173;Wildlife Tycoon: Venture Africa;2005;Pocketwatch Games;
4174;Will Rock;2003;Saber Interactive;
4175;Wing Commander II: Deluxe Edition Gold;1996;Origin Systems;
4176;Wing Commander IV: The Price of Freedom;1996;Origin Systems;
4177;Wing Commander: Privateer - Gemini Gold;2005;[unknown];
4178;Wing Commander: Prophecy;1997;Origin Systems;
4179;Wing Commander: Prophecy Gold Edition;1998;Origin Systems;
4180;Wing Commander: Prophecy Special Edition;1997;Origin Systems;
4181;Wing Commander: Secret Ops;1998;Origin Systems;
